date,gold,gold_pct_change,sp500,dxy,kospi200
2017-04-19,1281.4000244140625,-0.7973931367317943,2338.169921875,99.73999786376953,276.489990234375
2017-04-20,1281.9000244140625,0.039019821326169435,2355.840087890625,99.77999877929688,277.760009765625
2017-04-21,1287.4000244140625,0.42905061980273995,2348.68994140625,99.9800033569336,280.04998779296875
2017-04-24,1275.800048828125,-0.9010389440700095,2374.14990234375,99.08999633789062,281.9599914550781
2017-04-25,1265.5999755859375,-0.7995040642580831,2388.610107421875,98.81999969482422,285.4100036621094
2017-04-26,1262.0999755859375,-0.2765486779011339,2387.449951171875,98.95999908447266,286.7799987792969
2017-04-27,1263.699951171875,0.12677090697150728,2388.77001953125,99.08000183105469,287.3399963378906
2017-04-28,1266.0999755859375,0.18992043260244174,2384.199951171875,99.05000305175781,287.2099914550781
2017-05-01,1253.300048828125,-1.0109728303160925,2388.330078125,99.13999938964844,
2017-05-02,1255.0999755859375,0.1436149914376461,2391.169921875,98.9800033569336,289.6499938964844
2017-05-03,1246.4000244140625,-0.6931679819221936,2388.1298828125,99.20999908447266,
2017-05-04,1226.5,-1.5966001303167165,2389.52001953125,98.76000213623047,292.4700012207031
