feature_kr,feature_value,shap_value
코스피 200 지수 변화율 2일전,0.0,-0.019742405
코스피 200 지수 변화율 2일전,0.013508,0.028204743
코스피 200 지수 변화율 2일전,-0.010582,0.038253896
코스피 200 지수 변화율 2일전,0.00068,-0.009391137
코스피 200 지수 변화율 2일전,0.009274,0.008678428
코스피 200 지수 변화율 2일전,0.009781,0.015384223
코스피 200 지수 변화율 2일전,0.003336,-0.008694829
코스피 200 지수 변화율 2일전,-0.005691,-0.019043019
코스피 200 지수 변화율 2일전,0.010351,0.019346986
코스피 200 지수 변화율 2일전,0.018664,0.015071474
코스피 200 지수 변화율 2일전,-0.010136,0.037299704
코스피 200 지수 변화율 2일전,-0.006537,0.017270364
코스피 200 지수 변화율 2일전,0.003858,0.0031081643
코스피 200 지수 변화율 2일전,0.008319,0.0049343207
코스피 200 지수 변화율 2일전,-0.001932,-0.033485692
코스피 200 지수 변화율 2일전,0.004578,0.010309214
코스피 200 지수 변화율 2일전,0.000833,-0.017233422
코스피 200 지수 변화율 2일전,-0.00817,0.0479308
코스피 200 지수 변화율 2일전,0.005325,0.0077436375
코스피 200 지수 변화율 2일전,0.031939,0.023576126
코스피 200 지수 변화율 2일전,-0.002529,-0.038788065
코스피 200 지수 변화율 2일전,0.003346,-0.001146717
코스피 200 지수 변화율 2일전,-0.00048,-0.020834487
코스피 200 지수 변화율 2일전,0.007381,0.015938736
코스피 200 지수 변화율 2일전,-0.015633,0.011331889
코스피 200 지수 변화율 2일전,0.003951,0.010889906
코스피 200 지수 변화율 2일전,0.003732,0.006295904
코스피 200 지수 변화율 2일전,-0.009512,0.027743043
코스피 200 지수 변화율 2일전,-0.006513,-0.0035234517
코스피 200 지수 변화율 2일전,-0.013136,0.026178308
코스피 200 지수 변화율 2일전,-0.01055,0.03666362
코스피 200 지수 변화율 2일전,0.004765,0.009129316
코스피 200 지수 변화율 2일전,-0.007834,0.03297539
코스피 200 지수 변화율 2일전,-0.019543,0.029350268
코스피 200 지수 변화율 2일전,0.007919,0.011299479
코스피 200 지수 변화율 2일전,0.012106,0.017653812
코스피 200 지수 변화율 2일전,-0.010192,0.04072377
코스피 200 지수 변화율 2일전,0.014992,0.022514919
코스피 200 지수 변화율 2일전,0.000131,-0.024574332
코스피 200 지수 변화율 2일전,-0.04039,0.02477902
코스피 200 지수 변화율 2일전,-0.091218,0.03387901
코스피 200 지수 변화율 2일전,0.029741,0.023662135
코스피 200 지수 변화율 2일전,0.021537,0.0038379962
코스피 200 지수 변화율 2일전,-0.006846,0.019645767
코스피 200 지수 변화율 2일전,0.013903,0.023602644
코스피 200 지수 변화율 2일전,0.011635,0.023512295
코스피 200 지수 변화율 2일전,0.003965,0.0062746787
코스피 200 지수 변화율 2일전,0.009439,0.0048034247
코스피 200 지수 변화율 2일전,0.0,-0.024649099
코스피 200 지수 변화율 2일전,0.024196,0.01682707
코스피 200 지수 변화율 2일전,-0.009726,0.020664208
코스피 200 지수 변화율 2일전,0.009493,0.015561963
코스피 200 지수 변화율 2일전,-0.002087,-0.033839375
코스피 200 지수 변화율 2일전,0.00239,-0.0068832785
코스피 200 지수 변화율 2일전,-0.003224,-0.03283363
코스피 200 지수 변화율 2일전,-0.004349,-0.015469115
코스피 200 지수 변화율 2일전,-0.004777,-0.02782212
코스피 200 지수 변화율 2일전,0.001975,-0.0008217655
코스피 200 지수 변화율 2일전,-0.014181,0.018842194
코스피 200 지수 변화율 2일전,0.004027,0.015204762
코스피 200 지수 변화율 2일전,-0.007606,0.026293144
코스피 200 지수 변화율 2일전,-0.033835,-0.0002504558
코스피 200 지수 변화율 2일전,-0.002135,-0.036531404
코스피 200 지수 변화율 2일전,-0.010262,0.030200763
코스피 200 지수 변화율 2일전,-0.006397,0.0271629
코스피 200 지수 변화율 2일전,-0.004997,-0.015234742
코스피 200 지수 변화율 2일전,-0.008361,0.026412409
코스피 200 지수 변화율 2일전,0.02443,0.021449331
코스피 200 지수 변화율 2일전,-0.000465,-0.022710595
코스피 200 지수 변화율 2일전,0.0,-0.022666728
코스피 200 지수 변화율 2일전,0.0,-0.020808633
코스피 200 지수 변화율 2일전,0.0,-0.019357856
코스피 200 지수 변화율 2일전,-0.001193,-0.033674054
코스피 200 지수 변화율 2일전,0.004049,0.002350323
코스피 200 지수 변화율 2일전,0.00322,-0.0008248128
코스피 200 지수 변화율 2일전,0.011076,0.012916341
코스피 200 지수 변화율 2일전,-0.014445,0.011871115
코스피 200 지수 변화율 2일전,0.034479,0.029542394
코스피 200 지수 변화율 2일전,-0.007042,0.008035284
코스피 200 지수 변화율 2일전,-0.025909,0.010609913
코스피 200 지수 변화율 2일전,0.0,-0.020446505
코스피 200 지수 변화율 2일전,-0.011718,0.028362807
코스피 200 지수 변화율 2일전,0.0,-0.019017782
코스피 200 지수 변화율 2일전,0.002994,0.004757048
코스피 200 지수 변화율 2일전,0.016387,0.024322122
코스피 200 지수 변화율 2일전,-0.008954,0.02292727
코스피 200 지수 변화율 2일전,0.0,-0.018652864
코스피 200 지수 변화율 2일전,0.002847,-0.0063795713
코스피 200 지수 변화율 2일전,0.000695,-0.014566668
코스피 200 지수 변화율 2일전,0.012419,0.025990188
코스피 200 지수 변화율 2일전,0.003803,0.0067505953
코스피 200 지수 변화율 2일전,-0.010853,0.028068941
코스피 200 지수 변화율 2일전,0.001353,-0.011203799
코스피 200 지수 변화율 2일전,-0.006643,0.009994484
코스피 200 지수 변화율 2일전,0.003474,-0.0016018815
코스피 200 지수 변화율 2일전,-0.013069,0.021666456
코스피 200 지수 변화율 2일전,0.012219,0.024399713
코스피 200 지수 변화율 2일전,-0.00979,0.026033986
코스피 200 지수 변화율 2일전,0.001429,-0.010331268
코스피 200 지수 변화율 2일전,0.011358,0.016293466
코스피 200 지수 변화율 2일전,0.002908,-0.00045423396
코스피 200 지수 변화율 2일전,-0.009418,0.029872138
코스피 200 지수 변화율 2일전,-0.016464,0.023207765
코스피 200 지수 변화율 2일전,-0.005393,-0.024486609
코스피 200 지수 변화율 2일전,0.018104,0.024087703
코스피 200 지수 변화율 2일전,-0.006199,0.0036508413
코스피 200 지수 변화율 2일전,-0.002519,-0.03538601
코스피 200 지수 변화율 2일전,0.000763,-0.014347048
코스피 200 지수 변화율 2일전,-0.003403,-0.034452353
코스피 200 지수 변화율 2일전,-0.014924,0.021435002
코스피 200 지수 변화율 2일전,-0.021904,0.024295144
코스피 200 지수 변화율 2일전,-0.025878,0.025934478
코스피 200 지수 변화율 2일전,-0.003575,-0.029234786
코스피 200 지수 변화율 2일전,0.008908,0.004455054
코스피 200 지수 변화율 2일전,0.024678,0.012677416
코스피 200 지수 변화율 2일전,-0.001005,-0.029975552
코스피 200 지수 변화율 2일전,0.002773,-0.009873809
코스피 200 지수 변화율 2일전,0.001428,-0.008331274
코스피 200 지수 변화율 2일전,0.00871,0.007771948
코스피 200 지수 변화율 2일전,0.012848,0.024665497
코스피 200 지수 변화율 2일전,-0.00306,-0.03391965
코스피 200 지수 변화율 2일전,-0.009774,0.03347209
코스피 200 지수 변화율 2일전,-0.020673,0.033980973
코스피 200 지수 변화율 2일전,-0.000338,-0.024181489
코스피 200 지수 변화율 2일전,0.01875,0.018646553
코스피 200 지수 변화율 2일전,-0.014633,0.025686963
코스피 200 지수 변화율 2일전,-0.008328,0.0510562
코스피 200 지수 변화율 2일전,-0.005558,-0.006858221
코스피 200 지수 변화율 2일전,-0.025864,0.017283883
코스피 200 지수 변화율 2일전,0.022471,0.016449232
코스피 200 지수 변화율 2일전,0.00957,0.019382223
코스피 200 지수 변화율 2일전,0.015995,0.031120453
코스피 200 지수 변화율 2일전,0.004407,0.012623242
코스피 200 지수 변화율 2일전,-0.002663,-0.029176608
코스피 200 지수 변화율 2일전,-0.013228,0.02815259
코스피 200 지수 변화율 2일전,0.013743,0.022832999
코스피 200 지수 변화율 2일전,-0.022261,0.011710059
코스피 200 지수 변화율 2일전,-0.012563,0.035728946
코스피 200 지수 변화율 2일전,0.014607,0.023027534
코스피 200 지수 변화율 2일전,0.001269,-0.009616283
코스피 200 지수 변화율 2일전,-0.005999,-0.01477067
코스피 200 지수 변화율 2일전,-0.007528,0.046291627
코스피 200 지수 변화율 2일전,-0.003793,-0.030179108
코스피 200 지수 변화율 2일전,0.0,-0.022721924
코스피 200 지수 변화율 2일전,-0.000157,-0.018949777
코스피 200 지수 변화율 2일전,0.019605,0.017403021
코스피 200 지수 변화율 2일전,0.02321,0.0026722224
코스피 200 지수 변화율 2일전,-0.0019,-0.032322727
코스피 200 지수 변화율 2일전,0.01227,0.002971488
코스피 200 지수 변화율 2일전,0.001343,-0.010745538
코스피 200 지수 변화율 2일전,-0.002534,-0.035240706
코스피 200 지수 변화율 2일전,-0.012674,0.03411134
코스피 200 지수 변화율 2일전,0.001302,-0.006084726
코스피 200 지수 변화율 2일전,0.000695,-0.017602537
코스피 200 지수 변화율 2일전,0.014382,0.024177052
코스피 200 지수 변화율 2일전,-0.001906,-0.031553585
코스피 200 지수 변화율 2일전,-0.00194,-0.03705127
코스피 200 지수 변화율 2일전,0.012917,0.0151301315
코스피 200 지수 변화율 2일전,-0.012575,0.018242862
코스피 200 지수 변화율 2일전,0.006697,0.013638011
코스피 200 지수 변화율 2일전,0.0,-0.019048035
코스피 200 지수 변화율 2일전,0.0,-0.019980606
코스피 200 지수 변화율 2일전,0.0,-0.020656288
코스피 200 지수 변화율 2일전,0.0,-0.022471577
코스피 200 지수 변화율 2일전,-0.010037,0.028757703
코스피 200 지수 변화율 2일전,-0.026428,0.0061080554
코스피 200 지수 변화율 2일전,0.012849,0.022036895
코스피 200 지수 변화율 2일전,0.011408,0.016411569
코스피 200 지수 변화율 2일전,0.012212,0.023078427
코스피 200 지수 변화율 2일전,-0.007845,0.03599677
코스피 200 지수 변화율 2일전,0.001827,-0.012279566
코스피 200 지수 변화율 2일전,0.006487,0.012659744
코스피 200 지수 변화율 2일전,0.001663,-0.0024102423
코스피 200 지수 변화율 2일전,0.011357,0.010976417
코스피 200 지수 변화율 2일전,0.004984,0.005403798
코스피 200 지수 변화율 2일전,0.014821,0.021048866
코스피 200 지수 변화율 2일전,0.019233,0.026261386
코스피 200 지수 변화율 2일전,-0.006713,0.0027942776
코스피 200 지수 변화율 2일전,-0.000653,-0.026936404
코스피 200 지수 변화율 2일전,-0.00574,-0.022922136
코스피 200 지수 변화율 2일전,-0.006745,0.0028793304
코스피 200 지수 변화율 2일전,0.005093,0.012929104
코스피 200 지수 변화율 2일전,-0.008188,0.02142062
코스피 200 지수 변화율 2일전,-0.035157,0.020397935
코스피 200 지수 변화율 2일전,0.0,-0.019230612
코스피 200 지수 변화율 2일전,-0.000748,-0.032405276
코스피 200 지수 변화율 2일전,0.009161,0.015657527
코스피 200 지수 변화율 2일전,0.009582,0.020162398
코스피 200 지수 변화율 2일전,-0.005554,-0.015716163
코스피 200 지수 변화율 2일전,0.001093,-0.012619332
코스피 200 지수 변화율 2일전,-0.011305,0.036928713
코스피 200 지수 변화율 2일전,0.017704,0.020604523
코스피 200 지수 변화율 2일전,0.001555,-0.0054095523
코스피 200 지수 변화율 2일전,-0.001816,-0.02941821
코스피 200 지수 변화율 2일전,0.021684,0.028170023
코스피 200 지수 변화율 2일전,-0.001005,-0.03061188
코스피 200 지수 변화율 2일전,0.008653,0.017572094
코스피 200 지수 변화율 2일전,0.007553,0.014821837
코스피 200 지수 변화율 2일전,0.004752,0.011143336
코스피 200 지수 변화율 2일전,-0.005462,-0.01967045
코스피 200 지수 변화율 2일전,-0.006087,-0.017741345
코스피 200 지수 변화율 2일전,0.011137,0.019560348
코스피 200 지수 변화율 2일전,-0.013352,0.026158094
코스피 200 지수 변화율 2일전,-0.020842,0.019600075
코스피 200 지수 변화율 2일전,-0.030791,0.021614108
코스피 200 지수 변화율 2일전,0.017509,0.012832041
코스피 200 지수 변화율 2일전,-0.005795,-0.018683694
코스피 200 지수 변화율 2일전,-0.009933,0.030685473
코스피 200 지수 변화율 2일전,-0.012766,0.031514283
코스피 200 지수 변화율 2일전,-0.058022,0.010906991
코스피 200 지수 변화율 2일전,0.001389,-0.0023523357
코스피 200 지수 변화율 2일전,-0.01774,0.01428866
코스피 200 지수 변화율 2일전,0.067481,0.021735746
코스피 200 지수 변화율 2일전,-0.00849,0.02336764
코스피 200 지수 변화율 2일전,0.009339,0.011098777
코스피 200 지수 변화율 2일전,0.008637,0.022285465
코스피 200 지수 변화율 2일전,-0.014049,0.01223487
코스피 200 지수 변화율 2일전,0.008562,0.01688163
코스피 200 지수 변화율 2일전,0.009225,0.023503877
코스피 200 지수 변화율 2일전,-0.002126,-0.028543506
코스피 200 지수 변화율 2일전,0.01622,0.03353149
코스피 200 지수 변화율 2일전,-0.000659,-0.022491265
코스피 200 지수 변화율 2일전,0.009439,0.01916061
코스피 200 지수 변화율 2일전,0.000623,-0.010044222
코스피 200 지수 변화율 2일전,0.005874,0.00717344
코스피 200 지수 변화율 2일전,-0.000944,-0.029143274
코스피 200 지수 변화율 2일전,0.0,-0.018009242
코스피 200 지수 변화율 2일전,0.000148,-0.013330698
코스피 200 지수 변화율 2일전,0.0,-0.018301532
코스피 200 지수 변화율 2일전,0.0,-0.019188136
코스피 200 지수 변화율 2일전,0.007438,0.01761268
코스피 200 지수 변화율 2일전,0.000469,-0.010422087
코스피 200 지수 변화율 2일전,5.9e-05,-0.019745367
코스피 200 지수 변화율 2일전,0.016369,0.016387288
코스피 200 지수 변화율 2일전,0.000259,-0.016674692
코스피 200 지수 변화율 2일전,0.013308,0.024791976
코스피 200 지수 변화율 2일전,-0.007476,0.036975145
코스피 200 지수 변화율 2일전,0.003695,0.0030922545
코스피 200 지수 변화율 2일전,-0.011071,0.033523988
코스피 200 지수 변화율 2일전,0.001298,-0.010428748
코스피 200 지수 변화율 2일전,0.006801,0.012311537
코스피 200 지수 변화율 2일전,-0.013109,0.014800711
코스피 200 지수 변화율 2일전,0.001392,-0.0024014646
코스피 200 지수 변화율 2일전,0.017377,0.027139438
코스피 200 지수 변화율 2일전,0.014461,0.034461845
코스피 200 지수 변화율 2일전,0.018857,0.026186947
코스피 200 지수 변화율 2일전,-0.00953,0.0230319
코스피 200 지수 변화율 2일전,0.000195,-0.016090533
코스피 200 지수 변화율 2일전,0.0,-0.021739509
코스피 200 지수 변화율 2일전,0.028386,0.033008963
코스피 200 지수 변화율 2일전,0.017951,0.014750304
코스피 200 지수 변화율 2일전,0.0,-0.021595005
코스피 200 지수 변화율 2일전,0.01713,0.0140131
코스피 200 지수 변화율 2일전,0.0047,0.008387661
코스피 200 지수 변화율 2일전,0.012994,0.018680189
코스피 200 지수 변화율 2일전,0.002129,-0.00066359434
코스피 200 지수 변화율 2일전,-0.008499,0.04105734
코스피 200 지수 변화율 2일전,0.017712,0.01813078
코스피 200 지수 변화율 2일전,0.002588,0.003395252
코스피 200 지수 변화율 2일전,0.009312,0.021240786
코스피 200 지수 변화율 2일전,0.016196,0.02796218
코스피 200 지수 변화율 2일전,-0.002467,-0.036206227
코스피 200 지수 변화율 2일전,0.033241,0.026649272
코스피 200 지수 변화율 2일전,0.004189,0.006367742
코스피 200 지수 변화율 2일전,-0.009177,0.029236354
코스피 200 지수 변화율 2일전,-0.007073,0.030286385
코스피 200 지수 변화율 2일전,0.004555,0.0012660812
코스피 200 지수 변화율 2일전,0.004004,0.0160567
코스피 200 지수 변화율 2일전,-0.004396,-0.027163886
코스피 200 지수 변화율 2일전,0.015708,0.020376747
코스피 200 지수 변화율 2일전,-0.01948,0.024258157
코스피 200 지수 변화율 2일전,0.000678,-0.017087812
코스피 200 지수 변화율 2일전,0.019854,0.02137308
코스피 200 지수 변화율 2일전,0.001899,-0.013821955
코스피 200 지수 변화율 2일전,0.015165,0.013354676
코스피 200 지수 변화율 2일전,-0.000817,-0.031231144
코스피 200 지수 변화율 2일전,0.010325,0.01674856
코스피 200 지수 변화율 2일전,0.005295,0.010723444
코스피 200 지수 변화율 2일전,-0.008326,0.033563256
코스피 200 지수 변화율 2일전,0.001113,-0.014331047
코스피 200 지수 변화율 2일전,-0.001251,-0.03207826
코스피 200 지수 변화율 2일전,0.008026,0.024321456
코스피 200 지수 변화율 2일전,-0.014981,0.020781701
코스피 200 지수 변화율 2일전,0.004649,0.004065684
코스피 200 지수 변화율 2일전,-2.3e-05,-0.021595739
코스피 200 지수 변화율 2일전,0.001744,-0.012177984
코스피 200 지수 변화율 2일전,0.006012,0.0016170457
코스피 200 지수 변화율 2일전,0.0057,0.002007553
코스피 200 지수 변화율 2일전,0.009109,0.015534255
코스피 200 지수 변화율 2일전,-0.002751,-0.030473772
코스피 200 지수 변화율 2일전,-0.040766,0.023220768
코스피 200 지수 변화율 2일전,0.009674,0.015629552
코스피 200 지수 변화율 2일전,0.015208,0.019467108
코스피 200 지수 변화율 2일전,-0.001322,-0.03186303
코스피 200 지수 변화율 2일전,0.010843,0.0213956
코스피 200 지수 변화율 2일전,-0.004318,-0.028130932
코스피 200 지수 변화율 2일전,-0.000415,-0.01725571
코스피 200 지수 변화율 2일전,-0.003831,-0.03192529
코스피 200 지수 변화율 2일전,0.012256,0.024637869
코스피 200 지수 변화율 2일전,-0.000801,-0.034506813
코스피 200 지수 변화율 2일전,0.0,-0.018430315
코스피 200 지수 변화율 2일전,-0.016905,0.025939161
코스피 200 지수 변화율 2일전,-0.007013,0.008007456
코스피 200 지수 변화율 2일전,-0.005913,-0.009756951
코스피 200 지수 변화율 2일전,0.00177,-0.006951003
코스피 200 지수 변화율 2일전,0.009637,0.016711298
코스피 200 지수 변화율 2일전,0.012579,0.02692471
코스피 200 지수 변화율 2일전,-0.010325,0.030400105
코스피 200 지수 변화율 2일전,0.002096,-0.01113799
코스피 200 지수 변화율 2일전,0.003486,0.00013550965
코스피 200 지수 변화율 2일전,-0.003914,-0.029841939
코스피 200 지수 변화율 2일전,-0.00458,-0.020005845
코스피 200 지수 변화율 2일전,0.005185,0.012106784
코스피 200 지수 변화율 2일전,0.004531,0.008214852
코스피 200 지수 변화율 2일전,0.001249,-0.008668245
코스피 200 지수 변화율 2일전,0.004597,0.006755729
코스피 200 지수 변화율 2일전,0.014787,0.038019273
코스피 200 지수 변화율 2일전,0.019874,0.019319363
코스피 200 지수 변화율 2일전,0.008777,0.013018427
코스피 200 지수 변화율 2일전,0.019251,0.016924124
코스피 200 지수 변화율 2일전,0.004128,0.014273129
코스피 200 지수 변화율 2일전,0.017648,0.022829201
코스피 200 지수 변화율 2일전,-0.012393,0.01812541
코스피 200 지수 변화율 2일전,0.01788,0.03279636
코스피 200 지수 변화율 2일전,-0.003997,-0.030134277
코스피 200 지수 변화율 2일전,0.010244,0.021157485
코스피 200 지수 변화율 2일전,0.006795,0.014646048
코스피 200 지수 변화율 2일전,-0.002388,-0.035173316
코스피 200 지수 변화율 2일전,0.0005,-0.010589164
코스피 200 지수 변화율 2일전,-0.026216,0.0047496674
코스피 200 지수 변화율 2일전,0.015362,0.025426622
코스피 200 지수 변화율 2일전,-0.002504,-0.031546142
코스피 200 지수 변화율 2일전,0.011265,0.019231413
코스피 200 지수 변화율 2일전,0.029288,0.027429499
코스피 200 지수 변화율 2일전,0.0,-0.017528262
코스피 200 지수 변화율 2일전,0.0,-0.02007581
코스피 200 지수 변화율 2일전,0.0,-0.020367973
코스피 200 지수 변화율 2일전,0.0,-0.020358268
코스피 200 지수 변화율 2일전,0.0,-0.01992698
코스피 200 지수 변화율 2일전,0.027482,0.028816178
코스피 200 지수 변화율 2일전,-0.01006,0.021659065
코스피 200 지수 변화율 2일전,-0.009923,0.03207527
코스피 200 지수 변화율 2일전,0.027491,0.031474423
코스피 200 지수 변화율 2일전,0.027226,0.02485992
코스피 200 지수 변화율 2일전,0.001964,-0.006181969
코스피 200 지수 변화율 2일전,0.01865,0.022219844
코스피 200 지수 변화율 2일전,0.0,-0.020796504
코스피 200 지수 변화율 2일전,0.013656,0.029758621
코스피 200 지수 변화율 2일전,-0.011464,0.01733
코스피 200 지수 변화율 2일전,0.02543,0.025181368
코스피 200 지수 변화율 2일전,0.028509,0.022169773
코스피 200 지수 변화율 2일전,-0.010925,0.036043327
코스피 200 지수 변화율 2일전,0.021447,0.024800532
코스피 200 지수 변화율 2일전,0.006474,-0.0019860796
코스피 200 지수 변화율 2일전,0.007389,0.021373278
코스피 200 지수 변화율 2일전,0.033773,0.025530806
코스피 200 지수 변화율 2일전,-0.028529,0.020570304
코스피 200 지수 변화율 2일전,-0.028422,0.015068905
코스피 200 지수 변화율 2일전,0.005271,-0.0029396524
코스피 200 지수 변화율 2일전,-0.018298,0.019154055
코스피 200 지수 변화율 2일전,0.031058,0.021270769
코스피 200 지수 변화율 2일전,0.010603,0.01756269
코스피 200 지수 변화율 2일전,0.00915,0.023218537
코스피 200 지수 변화율 2일전,0.003272,-0.003408549
코스피 200 지수 변화율 2일전,-0.042844,0.013436785
코스피 200 지수 변화율 2일전,0.023463,0.030443724
코스피 200 지수 변화율 2일전,-0.03503,0.019792162
코스피 200 지수 변화율 2일전,-0.006811,0.016371896
코스피 200 지수 변화율 2일전,0.020881,0.025627296
코스피 200 지수 변화율 2일전,-0.042255,0.008372837
코스피 200 지수 변화율 2일전,0.000833,-0.010453032
코스피 200 지수 변화율 2일전,0.007045,0.019952215
코스피 200 지수 변화율 2일전,0.027083,0.027571458
코스피 200 지수 변화율 2일전,-0.0096,0.013084542
코스피 200 지수 변화율 2일전,-7.2e-05,-0.018385943
코스피 200 지수 변화율 2일전,0.021229,0.03332668
코스피 200 지수 변화율 2일전,0.008962,0.015559597
코스피 200 지수 변화율 2일전,-0.001822,-0.03316786
코스피 200 지수 변화율 2일전,0.019412,0.02501053
코스피 200 지수 변화율 2일전,0.014394,0.02973459
코스피 200 지수 변화율 2일전,-0.005788,-0.024536153
코스피 200 지수 변화율 2일전,-0.00041,-0.018018823
코스피 200 지수 변화율 2일전,-0.009154,0.018879429
코스피 200 지수 변화율 2일전,0.013393,0.02879769
코스피 200 지수 변화율 2일전,-0.02286,0.017877568
코스피 200 지수 변화율 2일전,-0.022577,0.0027235744
코스피 200 지수 변화율 2일전,0.019768,0.02670636
코스피 200 지수 변화율 2일전,-0.012172,0.02492622
코스피 200 지수 변화율 2일전,0.004862,0.006862705
코스피 200 지수 변화율 2일전,0.025211,0.026272386
코스피 200 지수 변화율 2일전,0.003278,-0.0008301644
코스피 200 지수 변화율 2일전,-0.000735,-0.0221028
코스피 200 지수 변화율 2일전,0.010048,0.01659763
코스피 200 지수 변화율 2일전,0.026454,0.029317643
코스피 200 지수 변화율 2일전,0.000479,-0.00990504
코스피 200 지수 변화율 2일전,0.0,-0.016971324
코스피 200 지수 변화율 2일전,0.030017,0.011604336
코스피 200 지수 변화율 2일전,0.039364,0.020641375
코스피 200 지수 변화율 2일전,0.016509,0.022848412
코스피 200 지수 변화율 2일전,0.007628,0.018757876
코스피 200 지수 변화율 2일전,-0.000451,-0.020496745
코스피 200 지수 변화율 2일전,0.006128,0.005931567
코스피 200 지수 변화율 2일전,0.006899,0.014458566
코스피 200 지수 변화율 2일전,0.011667,0.02686245
코스피 200 지수 변화율 2일전,0.007419,0.019839223
코스피 200 지수 변화율 2일전,0.015501,0.020972263
코스피 200 지수 변화율 2일전,0.011847,0.0375479
코스피 200 지수 변화율 2일전,0.00545,0.015631657
코스피 200 지수 변화율 2일전,0.009118,0.017365407
코스피 200 지수 변화율 2일전,0.010295,0.021308966
코스피 200 지수 변화율 2일전,0.006908,0.015473782
코스피 200 지수 변화율 2일전,-0.009969,0.02844214
코스피 200 지수 변화율 2일전,0.034845,0.01814332
코스피 200 지수 변화율 2일전,0.018238,0.021571975
코스피 200 지수 변화율 2일전,0.009055,0.02749871
코스피 200 지수 변화율 2일전,0.003683,0.0062591257
코스피 200 지수 변화율 2일전,-0.055895,0.01678513
코스피 200 지수 변화율 2일전,0.074546,0.030970108
코스피 200 지수 변화율 2일전,0.013906,0.025819253
코스피 200 지수 변화율 2일전,-0.042296,0.014359639
코스피 200 지수 변화율 2일전,-0.011692,0.009528498
코스피 200 지수 변화율 2일전,0.043898,0.0156595
코스피 200 지수 변화율 2일전,-0.00023,-0.019790083
코스피 200 지수 변화율 2일전,0.010234,0.020554937
코스피 200 지수 변화율 2일전,0.034903,0.033672776
코스피 200 지수 변화율 2일전,-0.00207,-0.030901141
코스피 200 지수 변화율 2일전,0.0,-0.019998714
코스피 200 지수 변화율 2일전,0.0,-0.01595895
코스피 200 지수 변화율 2일전,0.031488,0.020971488
코스피 200 지수 변화율 2일전,0.023029,0.025425058
코스피 200 지수 변화율 2일전,0.006864,0.019492526
코스피 200 지수 변화율 2일전,0.024714,0.02825975
코스피 200 지수 변화율 2일전,0.019112,0.024415376
코스피 200 지수 변화율 2일전,0.044466,0.023841511
코스피 200 지수 변화율 2일전,-0.011313,0.013495773
코스피 200 지수 변화율 2일전,0.0,-0.021014147
코스피 200 지수 변화율 2일전,-0.079221,0.013573495
코스피 200 지수 변화율 2일전,-0.119397,0.019287081
코스피 200 지수 변화율 2일전,0.09835,0.034555975
코스피 200 지수 변화율 2일전,-0.002875,-0.025939586
코스피 200 지수 변화율 2일전,-0.064573,0.014948613
코스피 200 지수 변화율 2일전,0.061537,0.0220522
코스피 200 지수 변화율 2일전,0.013402,0.03613794
코스피 200 지수 변화율 2일전,-0.007841,0.020009248
코스피 200 지수 변화율 2일전,-0.017619,0.021572072
코스피 200 지수 변화율 2일전,0.017099,0.014603975
코스피 200 지수 변화율 2일전,0.017005,0.023984218
코스피 200 지수 변화율 2일전,0.056702,0.012136527
코스피 200 지수 변화율 2일전,-0.029486,0.012899421
코스피 200 지수 변화율 2일전,0.000151,-0.015317264
코스피 200 지수 변화율 2일전,-0.066829,0.018289413
코스피 200 지수 변화율 2일전,0.028303,0.016786113
코스피 200 지수 변화율 2일전,0.013363,0.0027107932
코스피 200 지수 변화율 2일전,-0.035543,0.030887743
코스피 200 지수 변화율 2일전,-0.004574,-0.016269796
코스피 200 지수 변화율 2일전,-0.030887,0.030798601
코스피 200 지수 변화율 2일전,-0.045815,0.021869922
코스피 200 지수 변화율 2일전,0.093034,0.008215718
코스피 200 지수 변화율 2일전,-0.048179,0.023901906
코스피 200 지수 변화율 2일전,0.048036,0.010695548
코스피 200 지수 변화율 2일전,0.011406,0.009889681
코스피 200 지수 변화율 2일전,0.075155,0.0137895895
코스피 200 지수 변화율 2일전,-0.019325,0.010757442
코스피 200 지수 변화율 2일전,0.015051,0.025960622
코스피 200 지수 변화율 2일전,-0.009104,0.030748518
코스피 200 지수 변화율 2일전,0.030111,0.015974017
코스피 200 지수 변화율 2일전,0.021851,0.036727477
코스피 200 지수 변화율 2일전,0.023205,0.025873493
코스피 200 지수 변화율 2일전,-0.006888,-0.0017654643
코스피 200 지수 변화율 2일전,0.00466,0.015692513
코스피 200 지수 변화율 2일전,0.02833,0.024189942
코스피 200 지수 변화율 2일전,0.002349,-0.010036525
코스피 200 지수 변화율 2일전,0.011508,0.022155046
코스피 200 지수 변화율 2일전,-0.003844,-0.02714961
코스피 200 지수 변화율 2일전,0.024139,0.015656175
코스피 200 지수 변화율 2일전,0.003717,0.013056293
코스피 200 지수 변화율 2일전,0.007567,0.008334015
코스피 200 지수 변화율 2일전,-0.014345,0.023668097
코스피 200 지수 변화율 2일전,0.0,-0.022543693
코스피 200 지수 변화율 2일전,0.057965,0.011879454
코스피 200 지수 변화율 2일전,0.0,-0.011922996
코스피 200 지수 변화율 2일전,0.076187,0.023928238
코스피 200 지수 변화율 2일전,0.017909,0.014450057
코스피 200 지수 변화율 2일전,0.001139,-0.011910738
코스피 200 지수 변화율 2일전,0.052355,0.012856644
코스피 200 지수 변화율 2일전,-0.023138,0.021933263
